จังหวัด,เขตเลือกตั้งที่,ตำบล,อำเภอ,หน่วยเลือกตั้งที่,หมู่ที่,จำนวนผู้มีสิทธิเลือกตั้ง,จำนวนผู้มาแสดงตน,จำนวนบัตรที่ได้รับจัดสรร,จำนวนบัตรที่ใช้,จำนวนบัตรดี,จำนวนบัตรเสีย,จำนวนบัตรที่ไม่เลือกผู้สมัคร,จำนวนบัตรคงเหลือ,หมายเลข,พรรคการเมือง,คะแนน
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,2,พรรคเพื่อชาติไทย,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,3,พรรคใหม่,2.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,4,พรรคมิติใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,5,พรรครวมใจไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,6,พรรครวมไทยสร้างชาติ,8.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,7,พรรคพลวัต,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,8,พรรคประชาธิปไตยใหม่,12.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,9,พรรคเพื่อไทย,14.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,10,พรรคทางเลือกใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,11,พรรคเศรษฐกิจ,6.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,12,พรรคเสรีรวมไทย,2.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,13,พรรครวมพลังประชาชน,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,14,พรรคท้องที่ไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,15,พรรคอนาคตไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,16,พรรคพลังเพื่อไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,17,พรรคไทยชนะ,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,18,พรรคพลังสังคมใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,19,พรรคสังคมประชาธิปไตย,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,20,พรรคฟิวชัน,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,21,พรรคไทรวมพลัง,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,22,พรรคก้าวอิสระ,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,23,พรรคปวงชนไทย,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,24,พรรควิชชั่นใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,25,พรรคเพื่อชีวิตใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,26,พรรคคลองไทย,3.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,27,พรรคประชาธิปัตย์,341.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,28,พรรคไทยก้าวหน้า,3.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,29,พรรคไทยภักดี,3.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,30,พรรคแรงงานสร้างชาติ,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,31,พรรคประชากรไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,32,พรรคครูไทยเพื่อประชาชน,3.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,33,พรรคประชาชาติ,2.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,34,พรรคสร้างอนาคตไทย,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,35,พรรครักชาติ,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,36,พรรคไทยพร้อม,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,37,พรรคภูมิใจไทย,32.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,38,พรรคพลังธรรมใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,39,พรรคกรีน,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,40,พรรคไทยธรรม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,41,พรรคแผ่นดินธรรม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,42,พรรคกล้าธรรม,3.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,43,พรรคพลังประชารัฐ,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,44,พรรคโอกาสใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,45,พรรคเป็นธรรม,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,46,พรรคประชาชน,51.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,47,พรรคประชาไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,48,พรรคไทยสร้างไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,49,พรรคไทยก้าวใหม่,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,50,พรรคประชาอาสาชาติ,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,51,พรรคพร้อม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,52,พรรคเครือข่ายชาวนาแห่งประเทศไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,53,พรรคไทยพิทักษ์ธรรม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,54,พรรคความหวังใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,55,พรรคไทยรวมไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,56,พรรคเพื่อบ้านเมือง,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,12,7.0,867.0,518.0,820.0,518,499,17,2.0,302.0,57,พรรคพลังไทยรักชาติ,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,1,พรรคไทยทรัพย์ทวี,16.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,2,พรรคเพื่อชาติไทย,2.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,3,พรรคใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,4,พรรคมิติใหม่,2.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,5,พรรครวมใจไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,6,พรรครวมไทยสร้างชาติ,24.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,7,พรรคพลวัต,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,8,พรรคประชาธิปไตยใหม่,5.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,9,พรรคเพื่อไทย,9.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,10,พรรคทางเลือกใหม่,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,11,พรรคเศรษฐกิจ,14.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,12,พรรคเสรีรวมไทย,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,13,พรรครวมพลังประชาชน,2.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,14,พรรคท้องที่ไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,15,พรรคอนาคตไทย,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,16,พรรคพลังเพื่อไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,17,พรรคไทยชนะ,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,18,พรรคพลังสังคมใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,19,พรรคสังคมประชาธิปไตย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,20,พรรคฟิวชัน,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,21,พรรคไทรวมพลัง,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,22,พรรคก้าวอิสระ,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,23,พรรคปวงชนไทย,3.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,24,พรรควิชชั่นใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,25,พรรคเพื่อชีวิตใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,26,พรรคคลองไทย,3.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,27,พรรคประชาธิปัตย์,292.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,28,พรรคไทยก้าวหน้า,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,29,พรรคไทยภักดี,7.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,30,พรรคแรงงานสร้างชาติ,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,31,พรรคประชากรไทย,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,32,พรรคครูไทยเพื่อประชาชน,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,33,พรรคประชาชาติ,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,34,พรรคสร้างอนาคตไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,35,พรรครักชาติ,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,36,พรรคไทยพร้อม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,37,พรรคภูมิใจไทย,72.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,38,พรรคพลังธรรมใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,39,พรรคกรีน,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,40,พรรคไทยธรรม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,41,พรรคแผ่นดินธรรม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,42,พรรคกล้าธรรม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,43,พรรคพลังประชารัฐ,2.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,44,พรรคโอกาสใหม่,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,45,พรรคเป็นธรรม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,46,พรรคประชาชน,81.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,47,พรรคประชาไทย,2.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,48,พรรคไทยสร้างไทย,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,49,พรรคไทยก้าวใหม่,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,50,พรรคประชาอาสาชาติ,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,51,พรรคพร้อม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,52,พรรคเครือข่ายชาวนาแห่งประเทศไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,53,พรรคไทยพิทักษ์ธรรม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,54,พรรคความหวังใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,55,พรรคไทยรวมไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,56,พรรคเพื่อบ้านเมือง,2.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,13,8.0,873.0,585.0,820.0,585,547,15,23.0,235.0,57,พรรคพลังไทยรักชาติ,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,1,พรรคไทยทรัพย์ทวี,3.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,2,พรรคเพื่อชาติไทย,2.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,3,พรรคใหม่,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,4,พรรคมิติใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,5,พรรครวมใจไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,6,พรรครวมไทยสร้างชาติ,10.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,7,พรรคพลวัต,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,8,พรรคประชาธิปไตยใหม่,4.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,9,พรรคเพื่อไทย,5.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,10,พรรคทางเลือกใหม่,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,11,พรรคเศรษฐกิจ,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,12,พรรคเสรีรวมไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,13,พรรครวมพลังประชาชน,2.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,14,พรรคท้องที่ไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,15,พรรคอนาคตไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,16,พรรคพลังเพื่อไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,17,พรรคไทยชนะ,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,18,พรรคพลังสังคมใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,19,พรรคสังคมประชาธิปไตย,2.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,20,พรรคฟิวชัน,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,21,พรรคไทรวมพลัง,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,22,พรรคก้าวอิสระ,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,23,พรรคปวงชนไทย,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,24,พรรควิชชั่นใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,25,พรรคเพื่อชีวิตใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,26,พรรคคลองไทย,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,27,พรรคประชาธิปัตย์,234.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,28,พรรคไทยก้าวหน้า,2.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,29,พรรคไทยภักดี,3.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,30,พรรคแรงงานสร้างชาติ,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,31,พรรคประชากรไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,32,พรรคครูไทยเพื่อประชาชน,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,33,พรรคประชาชาติ,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,34,พรรคสร้างอนาคตไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,35,พรรครักชาติ,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,36,พรรคไทยพร้อม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,37,พรรคภูมิใจไทย,18.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,38,พรรคพลังธรรมใหม่,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,39,พรรคกรีน,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,40,พรรคไทยธรรม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,41,พรรคแผ่นดินธรรม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,42,พรรคกล้าธรรม,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,43,พรรคพลังประชารัฐ,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,44,พรรคโอกาสใหม่,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,45,พรรคเป็นธรรม,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,46,พรรคประชาชน,50.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,47,พรรคประชาไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,48,พรรคไทยสร้างไทย,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,49,พรรคไทยก้าวใหม่,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,50,พรรคประชาอาสาชาติ,0.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,51,พรรคพร้อม,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,52,พรรคเครือข่ายชาวนาแห่งประเทศไทย,1.0
นครศรีธรรมราช,2.0,ท่าเรือ,เมือง,14,9.0,577.0,374.0,560.0,374,354,13,7.0,186.0,53,พรรคไทยพิทักษ์ธรรม,1.0
