จังหวัด,เขตเลือกตั้งที่,ตำบล,อำเภอ,หน่วยเลือกตั้งที่,หมู่ที่,จำนวนผู้มีสิทธิเลือกตั้ง,จำนวนผู้มาแสดงตน,จำนวนบัตรที่ได้รับจัดสรร,จำนวนบัตรที่ใช้,จำนวนบัตรดี,จำนวนบัตรเสีย,จำนวนบัตรที่ไม่เลือกผู้สมัคร,จำนวนบัตรคงเหลือ,หมายเลข,ชื่อสกุล,พรรค,คะแนน
นครศรีธรรมราช,2,ตำบลบางจาก,เมือง,8,6,373,249,360,249,228,5,16,111,9,นายสิทธิพงศ์ ชูวงศ์,สังคมประชาธิปไตยไทย,0
นครศรีธรรมราช,2,ตำบลบางจาก,เมือง,8,6,373,249,360,249,228,5,16,111,10,นายนพดล กาญจนรักษ์,ไทยก้าวใหม่,0
นครศรีธรรมราช,2,ตำบลบางจาก,เมือง,9,7,595,395,580,395,377,10,8,185,1,นางสาวนันทวัน วิเชียร,ภูมิใจไทย,224
นครศรีธรรมราช,2,ตำบลบางจาก,เมือง,9,7,595,395,580,395,377,10,8,185,2,นายนนทิวรรธน์ นนทภักดิ์,รวมไทยสร้างชาติ,6
นครศรีธรรมราช,2,ตำบลบางจาก,เมือง,9,7,595,395,580,395,377,10,8,185,3,นายเชาวน์วัศ เสนพงศ์,ประชาธิปัตย์,101
นครศรีธรรมราช,2,ตำบลบางจาก,เมือง,9,7,595,395,580,395,377,10,8,185,4,นายเจริญ ชินวงศ์,กล้าธรรม,15
นครศรีธรรมราช,2,ตำบลบางจาก,เมือง,9,7,595,395,580,395,377,10,8,185,5,นายจรยุทธ มาศบำรุง,ประชาชน,22
นครศรีธรรมราช,2,ตำบลบางจาก,เมือง,9,7,595,395,580,395,377,10,8,185,6,นางวิไลลักษณ์ คชพันธ์,เพื่อไทย,3
นครศรีธรรมราช,2,ตำบลบางจาก,เมือง,9,7,595,395,580,395,377,10,8,185,7,นายปัญโน หวานนุรักษ์,พลวัต,1
นครศรีธรรมราช,2,ตำบลบางจาก,เมือง,9,7,595,395,580,395,377,10,8,185,8,นายทศพร แซ่ซิ้น,เศรษฐกิจ,4
นครศรีธรรมราช,2,ตำบลบางจาก,เมือง,9,7,595,395,580,395,377,10,8,185,9,นายสิทธิพงศ์ ชูวงศ์,สังคมประชาธิปไตยไทย,0
นครศรีธรรมราช,2,ตำบลบางจาก,เมือง,9,7,595,395,580,395,377,10,8,185,10,นายนพดล กาญจนรักษ์,ไทยก้าวใหม่,1
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,1,1,454,300,440,300,285,3,12,140,1,นางสาวนันทวัน วิเชียร,ภูมิใจไทย,169
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,1,1,454,300,440,300,285,3,12,140,2,นายนนทิวรรธน์ นนทภักดิ์,รวมไทยสร้างชาติ,10
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,1,1,454,300,440,300,285,3,12,140,3,นายเชาวน์วัศ เสนพงศ์,ประชาธิปัตย์,54
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,1,1,454,300,440,300,285,3,12,140,4,นายเจริญ ชินวงศ์,กล้าธรรม,24
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,1,1,454,300,440,300,285,3,12,140,5,นายจรยุทธ มาศบำรุง,ประชาชน,23
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,1,1,454,300,440,300,285,3,12,140,6,นางวิไลลักษณ์ คชพันธ์,เพื่อไทย,2
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,1,1,454,300,440,300,285,3,12,140,7,นายปัญโน หวานนุรักษ์,พลวัต,0
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,1,1,454,300,440,300,285,3,12,140,8,นายทศพร แซ่ซิ้น,เศรษฐกิจ,1
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,1,1,454,300,440,300,285,3,12,140,9,นายสิทธิพงศ์ ชูวงศ์,สังคมประชาธิปไตยไทย,2
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,1,1,454,300,440,300,285,3,12,140,10,นายนพดล กาญจนรักษ์,ไทยก้าวใหม่,0
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,2,2,427,255,420,255,244,4,7,165,1,นางสาวนันทวัน วิเชียร,ภูมิใจไทย,134
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,2,2,427,255,420,255,244,4,7,165,2,นายนนทิวรรธน์ นนทภักดิ์,รวมไทยสร้างชาติ,8
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,2,2,427,255,420,255,244,4,7,165,3,นายเชาวน์วัศ เสนพงศ์,ประชาธิปัตย์,83
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,2,2,427,255,420,255,244,4,7,165,4,นายเจริญ ชินวงศ์,กล้าธรรม,7
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,2,2,427,255,420,255,244,4,7,165,5,นายจรยุทธ มาศบำรุง,ประชาชน,10
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,2,2,427,255,420,255,244,4,7,165,6,นางวิไลลักษณ์ คชพันธ์,เพื่อไทย,0
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,2,2,427,255,420,255,244,4,7,165,7,นายปัญโน หวานนุรักษ์,พลวัต,0
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,2,2,427,255,420,255,244,4,7,165,8,นายทศพร แซ่ซิ้น,เศรษฐกิจ,2
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,2,2,427,255,420,255,244,4,7,165,9,นายสิทธิพงศ์ ชูวงศ์,สังคมประชาธิปไตยไทย,0
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,2,2,427,255,420,255,244,4,7,165,10,นายนพดล กาญจนรักษ์,ไทยก้าวใหม่,0
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,3,3,389,247,360,247,229,4,14,113,1,นางสาวนันทวัน วิเชียร,ภูมิใจไทย,93
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,3,3,389,247,360,247,229,4,14,113,2,นายนนทิวรรธน์ นนทภักดิ์,รวมไทยสร้างชาติ,8
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,3,3,389,247,360,247,229,4,14,113,3,นายเชาวน์วัศ เสนพงศ์,ประชาธิปัตย์,56
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,3,3,389,247,360,247,229,4,14,113,4,นายเจริญ ชินวงศ์,กล้าธรรม,51
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,3,3,389,247,360,247,229,4,14,113,5,นายจรยุทธ มาศบำรุง,ประชาชน,16
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,3,3,389,247,360,247,229,4,14,113,6,นางวิไลลักษณ์ คชพันธ์,เพื่อไทย,2
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,3,3,389,247,360,247,229,4,14,113,7,นายปัญโน หวานนุรักษ์,พลวัต,1
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,3,3,389,247,360,247,229,4,14,113,8,นายทศพร แซ่ซิ้น,เศรษฐกิจ,1
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,3,3,389,247,360,247,229,4,14,113,9,นายสิทธิพงศ์ ชูวงศ์,สังคมประชาธิปไตยไทย,1
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,3,3,389,247,360,247,229,4,14,113,10,นายนพดล กาญจนรักษ์,ไทยก้าวใหม่,0
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,4,4,408,239,380,239,230,6,3,141,1,นางสาวนันทวัน วิเชียร,ภูมิใจไทย,71
นครศรีธรรมราช,2,ตำบลบ้านใหม่,ปากพนัง,4,4,408,239,380,239,230,6,3,141,2,นายนนทิวรรธน์ นนทภักดิ์,รวมไทยสร้างชาติ,6
